time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
3.041,0.0,0,0.0,0,0,0,0
3.052,0.0,0,0.0,0,0,18,0
3.061,0.0,0,0.0,0,0,18,0
3.069,7.73,0,0.0,0,235,18,395
3.083,31.64,0,0.0,0,511,18,361
3.089,54.31,0,0.0,0,672,18,353
3.098,129.02,0,0.0,0,998,18,300
3.108,179.64,0,0.0,0,1155,18,281
3.116,226.58,0,0.0,0,1287,18,267
3.122,309.72,0,0.0,0,1466,18,244
3.133,386.36,0,0.0,0,1605,18,228
3.142,495.7,0,0.0,0,1766,18,210
3.152,576.21,0,0.0,0,1881,18,195
3.166,697.5,0,0.0,0,2011,18,177
3.177,876.09,0,0.0,0,2177,18,160
3.187,1029.37,0,0.0,0,2297,18,144
3.196,1171.58,0,0.0,0,2392,18,134
3.206,1273.18,0,0.0,0,2459,18,124
3.212,1444.92,0,0.0,0,2555,18,113
3.22,1558.82,0,0.0,0,2607,18,106
3.233,1656.38,0,0.0,0,2648,18,102
3.249,1889.29,0,0.0,0,2744,18,92
3.259,2159.82,0,0.0,0,2837,18,78
3.268,2291.48,0,0.0,0,2886,18,74
3.279,2441.42,0,0.0,0,2926,18,70
3.287,2622.65,0,0.0,0,2968,18,64
3.295,2799.66,0,0.0,0,3004,18,59
3.302,2938.18,0,0.0,0,3047,18,57
3.31,3073.71,0,0.0,0,3077,18,51
3.323,3265.31,0,0.0,0,3104,18,48
3.334,3479.23,0,0.0,0,3143,18,47
3.341,3710.03,0,0.0,0,3180,18,43
3.352,3833.26,0,0.0,0,3201,18,44
3.36,3960.0,0,0.0,0,3208,18,39
3.369,4182.53,0,0.0,0,3246,18,40
3.375,4355.15,0,0.0,0,3268,18,38
3.383,4524.08,0,0.0,0,3291,18,35
3.391,4639.92,0,0.0,0,3298,18,33
3.404,4795.66,0,0.0,0,3324,18,30
3.411,5004.14,0,0.0,0,3333,18,29
3.424,5217.71,0,0.0,0,3372,18,25
3.439,5486.48,0,0.0,0,3382,18,27
3.446,5633.08,0,0.0,0,3396,18,26
3.454,5931.21,0,0.0,0,3429,18,19
3.465,6051.26,0,0.0,0,3424,18,20
3.47,6213.86,0,0.0,0,3439,18,21
3.479,6440.8,0,0.0,0,3446,18,16
3.491,6546.97,0,0.0,0,3449,18,19
3.498,6729.43,0,0.0,0,3451,18,19
3.509,7020.17,0,0.0,0,3485,18,13
3.518,7151.13,0,0.0,0,3482,18,12
3.525,7380.35,0,0.0,0,3495,18,10
3.532,7546.99,0,0.0,0,3500,18,11
3.539,7706.07,0,0.0,0,3495,18,10
3.554,7851.09,0,0.0,0,3505,18,10
3.56,8001.21,0,0.0,0,3519,18,14
3.569,8294.06,0,0.0,0,3513,18,7
3.576,8426.77,0,0.0,0,3521,18,9
3.579,8651.6,0,0.0,0,3527,18,6
3.584,8759.7,0,0.0,0,3527,18,8
3.588,8830.72,0,0.0,0,3535,18,6
3.592,8922.83,0,0.0,0,3532,18,8
3.596,9005.44,0,0.0,0,3535,18,6
3.6,9090.7,0,0.0,0,3543,18,10
3.604,9178.06,0,0.0,0,3545,18,4
3.608,9264.55,0,0.0,0,3535,18,9
3.612,9353.67,0,0.0,0,3532,18,5
3.621,9442.79,0,0.0,0,3540,18,9
3.631,9527.69,0,0.0,0,3543,18,5
3.639,9771.5,0,0.0,0,3548,18,8
3.646,9959.23,0,0.0,0,3556,18,8
3.66,10101.79,0,0.0,0,3556,18,5
3.669,10305.0,0,0.0,0,3553,18,7
3.674,10576.05,0,0.0,0,3567,18,5
3.678,10744.8,0,0.0,0,3561,18,4
3.682,10839.02,0,0.0,0,3556,18,6
3.686,10924.8,0,0.0,0,3561,18,4
3.69,11011.46,0,0.0,0,3570,18,4
3.697,11097.24,0,0.0,0,3556,18,3
3.703,11190.23,0,0.0,0,3561,18,3
3.718,11345.09,0,0.0,0,3559,18,2
3.729,11577.12,0,0.0,0,3561,18,6
3.735,11819.88,0,0.0,0,3570,18,3
3.739,12017.28,0,0.0,0,3572,18,3
3.745,12147.71,0,0.0,0,3567,18,6
3.751,12238.24,0,0.0,0,3567,18,2
3.755,12357.59,0,0.0,0,3583,18,1
3.759,12497.34,0,0.0,0,3572,18,6
3.763,12587.16,0,0.0,0,3578,18,2
