time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.517,0.0,250,0.0,0,0,0,0
2.525,0.0,250,0.0,0,0,5.050604039430619,0
2.541,0.0,250,0.0,0,0,5.050810372829437,0
2.564,1.9300000000000002,250,0.0,0,60,5.051258891820908,123
2.583,25.13,250,0.0,0,252,4.322544535291672,102
2.609,61.69,250,0.0,0,382,1.6489946641843318,94
2.629,149.23,250,0.0,0,505,-0.5782385037243367,49
2.654,206.89,250,0.0,0,493,-3.7446547810618878,10
2.665,268.76,250,0.0,0,381,-4.75963632885623,61
2.683,296.19,250,0.0,0,242,-4.707824889113188,126
2.71,309.72,250,0.0,0,105,-3.656488549845219,140
2.718,305.68,250,0.0,0,-131,-2.3502308546862607,108
2.733,291.44,250,0.0,0,-207,0.4471261429333685,69
2.749,282.12,250,0.0,0,-223,1.60669156863451,28
2.77,256.11,250,0.0,0,-168,1.9772068483147622,29
2.803,242.92,250,0.0,0,-108,1.8642895884118078,50
2.83,234.49,250,0.0,0,11,1.4374557847075464,44
2.844,243.1,250,0.0,0,82,0.23628089498972873,33
2.862,253.82,250,0.0,0,109,-0.7531890710747241,19
2.874,266.48,250,0.0,0,105,-1.2783910289733407,3
2.893,270.87,250,0.0,0,91,-1.4855684156653886,29
2.913,277.73,250,0.0,0,42,-1.4122562800204757,35
2.938,278.78,250,0.0,0,-12,-0.9854782611036306,33
2.957,272.98,250,0.0,0,-58,-0.3849560418944353,26
2.975,262.08,250,0.0,0,-85,0.2605062050337788,13
2.993,253.47,250,0.0,0,-87,0.7892826310648922,0
3.001,244.16,250,0.0,0,-69,0.9844994503514767,10
3.017,240.99,250,0.0,0,-54,0.9635061225697995,24
3.03,238.88,250,0.0,0,-38,0.8542585011146067,29
3.043,237.3,250,0.0,0,-8,0.7122936367461683,21
3.054,238.18,250,0.0,0,13,0.3985813340065477,17
3.08,239.94,250,0.0,0,25,0.13926568536591516,12
3.102,243.8,250,0.0,0,33,-0.034039151964426,4
3.121,248.37,250,0.0,0,29,-0.20331474901986146,2
3.136,251.36,250,0.0,0,23,-0.24866747340035453,2
3.144,252.94,250,0.0,0,14,-0.23940309166359933,5
3.162,253.47,250,0.0,0,10,-0.16740646557307243,6
3.178,253.65,250,0.0,0,7,-0.13197044210624695,4
3.194,253.47,250,0.0,0,-4,-0.10104145933890357,1
3.218,253.47,250,0.0,0,-3,0.029173989725351353,0
3.237,253.47,250,0.0,0,-1,0.01765294002985955,0
3.255,253.47,250,0.0,0,-1,-0.005375324297428118,0
3.275,253.47,250,0.0,0,-1,-0.005380526934623708,0
3.283,253.47,250,0.0,0,0,-0.005387115154743181,0
3.292,253.47,250,0.0,0,0,-0.0169008907880783,0
3.314,253.47,250,0.0,0,0,-0.016903647062301623,0
3.327,253.47,250,0.0,0,0,-0.01691199356961249,0
3.34,253.47,250,0.0,0,0,-0.016916138736009584,0
3.366,253.47,250,0.0,0,0,-0.01692065172553061,0
3.382,253.47,250,0.0,0,0,-0.016930021370172493,0
3.403,253.47,250,0.0,0,0,-0.016936612734079357,0
3.423,253.47,250,0.0,0,0,-0.016944245105266563,0
3.432,253.47,250,0.0,0,0,-0.01694933812355994,0
3.445,253.47,250,0.0,0,0,-0.016952298330307,0
3.46,253.47,250,0.0,0,0,-0.016957437678098673,0
3.473,253.47,250,0.0,0,0,-0.01696302054810523,0
3.488,253.47,250,0.0,0,0,-0.016966938617229456,0
3.504,253.47,250,0.0,0,0,-0.016973049064397804,0
3.513,253.47,250,0.0,0,0,-0.016977568424224848,0
3.521,253.47,250,0.0,0,0,-0.01698052515625953,0
3.531,253.47,250,0.0,0,0,-0.016983391132116304,0
3.545,253.47,250,0.0,0,0,-0.016987833551883692,0
3.561,253.47,250,0.0,0,0,-0.016992332890748967,0
3.578,253.47,250,0.0,0,0,-0.016998428363561614,0
3.595,253.47,250,0.0,0,0,-0.0170031092147827,0
3.603,253.47,250,0.0,0,0,-0.017008851756095872,0
3.611,253.47,250,0.0,0,0,-0.017011642032861693,0
3.62,253.47,250,0.0,0,0,-0.017014440913677202,0
3.637,253.47,250,0.0,0,0,-0.017017564514636985,0
3.657,253.47,250,0.0,0,0,-0.01702415761590003,0
3.672,253.47,250,0.0,0,0,-0.017031119036674494,0
3.697,253.47,250,0.0,0,0,-0.01703560762047767,0
3.711,253.47,250,0.0,0,0,-0.01704533755970001,0
3.724,253.47,250,0.0,0,0,-0.017049513336658474,0
3.738,253.47,250,0.0,0,0,-0.017053683818817132,0
3.765,253.47,250,0.0,0,0,-0.017059899169206617,0
3.791,253.47,250,0.0,0,0,-0.017068926637411115,0
3.809,253.47,250,0.0,0,0,-0.017077248656272886,0
3.841,253.47,250,0.0,0,0,-0.017085949915170665,0
3.859,253.47,250,0.0,0,0,-0.017094969606637957,0
3.877,253.47,250,0.0,0,0,-0.01710190902090073,0
3.894,253.47,250,0.0,0,0,-0.017107785835027693,0
3.907,253.47,250,0.0,0,0,-0.017113012877941133,0
3.924,253.47,250,0.0,0,0,-0.017118217169761668,0
3.943,253.47,250,0.0,0,0,-0.017124093901157385,0
3.952,253.47,250,0.0,0,0,-0.017129658983945847,0
3.975,253.47,250,0.0,0,0,-0.01713245587921143,0
3.988,253.47,250,0.0,0,0,-0.017141117427110678,0
4.016,253.47,250,0.0,0,0,-0.017147369344711304,0
4.036,253.47,250,0.0,0,0,-0.017155671590805055,0
4.051,253.47,250,0.0,0,0,-0.017162982385635378,0
4.078,253.47,250,0.0,0,0,-0.017168861847162244,0
4.09,253.47,250,0.0,0,0,-0.017176517383098597,0
4.104,253.47,250,0.0,0,0,-0.01718170074391364,0
4.125,253.47,250,0.0,0,0,-0.01718620694947242,0
4.147,253.47,250,0.0,0,0,-0.017193870427608483,0
4.158,253.47,250,0.0,0,0,-0.017200783698797226,0
4.172,253.47,250,0.0,0,0,-0.01720494483232498,0
4.197,253.47,250,0.0,0,0,-0.017210845142126077,0
4.214,253.47,250,0.0,0,0,-0.017218130952119826,0
4.231,253.47,250,0.0,0,0,-0.017224030434608455,0
4.257,253.47,250,0.0,0,0,-0.017230991028070443,0
4.271,253.47,250,0.0,0,0,-0.017239297327995284,0
4.29,253.47,250,0.0,0,0,-0.017245220637083045,0
4.308,253.47,250,0.0,0,0,-0.01725144227504729,0
4.315,253.47,250,0.0,0,0,-0.01725630083298682,0
4.337,253.47,250,0.0,0,0,-0.01725908192658423,0
4.355,253.47,250,0.0,0,0,-0.017268137440681446,0
4.386,253.47,250,0.0,0,0,-0.017274365035295475,0
4.404,253.47,250,0.0,0,0,-0.017283375212669358,0
4.424,253.47,250,0.0,0,0,-0.017290311565875988,0
4.447,253.47,250,0.0,0,0,-0.01729796544718741,0
4.455,253.47,250,0.0,0,0,-0.017304539602994905,0
4.475,253.47,250,0.0,0,0,-0.017307309941530215,0
4.494,253.47,250,0.0,0,0,-0.01731425564336775,0
4.51,253.47,250,0.0,0,0,-0.017321190093755705,0
4.531,253.47,250,0.0,0,0,-0.01732778286409376,0
4.551,253.47,250,0.0,0,0,-0.01733475768733022,0
4.564,253.47,250,0.0,0,0,-0.017341716626167278,0
4.582,253.47,250,0.0,0,0,-0.01734655201935767,0
4.591,253.47,250,0.0,0,0,-0.017351412314653383,0
4.599,253.47,250,0.0,0,0,-0.017354215332031235,0
4.611,253.47,250,0.0,0,0,-0.017356961595773684,0
4.635,253.47,250,0.0,0,0,-0.017362168865919098,0
4.657,253.47,250,0.0,0,0,-0.017371215279579154,0
4.678,253.47,250,0.0,0,0,-0.01737990404605865,0
4.691,253.47,250,0.0,0,0,-0.01738474117660522,0
4.708,253.47,250,0.0,0,0,-0.01738923257327079,0
4.727,253.47,250,0.0,0,0,-0.017395479361534114,0
4.742,253.47,250,0.0,0,0,-0.017403112394571298,0
4.764,253.47,250,0.0,0,0,-0.01740694169306755,0
4.78,253.47,250,0.0,0,0,-0.017415605143785477,0
4.803,253.47,250,0.0,0,0,-0.017420118464231492,0
4.823,253.47,250,0.0,0,0,-0.017428463482379912,0
4.846,253.47,250,0.0,0,0,-0.01743576211571693,0
4.87,253.47,250,0.0,0,0,-0.017445119681596753,0
4.877,253.47,250,0.0,0,0,-0.01745101370382309,0
4.886,253.47,250,0.0,0,0,-0.017453773949146267,0
4.907,253.47,250,0.0,0,0,-0.01745657456731796,0
4.923,253.47,250,0.0,0,0,-0.01746470589065552,0
4.935,253.47,250,0.0,0,0,-0.017469748608350752,0
4.959,253.47,250,0.0,0,0,-0.01747562715983391,0
4.967,253.47,250,0.0,0,0,-0.01748221637272835,0
4.976,253.47,250,0.0,0,0,-0.017484991757869724,0
4.991,253.47,250,0.0,0,0,-0.017487767804861068,0
5.006,253.47,250,0.0,0,0,-0.01749403726148606,0
5.018,253.47,250,0.0,0,0,-0.017498549175500873,0
5.047,253.47,250,0.0,0,0,-0.017504770813465118,0
5.075,253.47,250,0.0,0,0,-0.017514846900224687,0
5.091,253.47,250,0.0,0,0,-0.01752294504833221,0
5.115,253.47,250,0.0,0,0,-0.0175297766637802,0
5.123,253.47,250,0.0,0,0,-0.017536350075006472,0
5.14,253.47,250,0.0,0,0,-0.017539143826484666,0
5.153,253.47,250,0.0,0,0,-0.01754537166929243,0
5.171,253.47,250,0.0,0,0,-0.017550574306488015,0
5.199,253.47,250,0.0,0,0,-0.01755751421713827,0
5.218,253.47,250,0.0,0,0,-0.017566537466049165,0
5.234,253.47,250,0.0,0,0,-0.017572783592462518,0
5.258,253.47,250,0.0,0,0,-0.017580262579917877,0
5.27,253.47,250,0.0,0,0,-0.017587193307399725,0
5.281,253.47,250,0.0,0,0,-0.017590300031185127,0
5.292,253.47,250,0.0,0,0,-0.017594118491888022,0
5.3,253.47,250,0.0,0,0,-0.01759758675122259,0
5.313,253.47,250,0.0,0,0,-0.017601056830644585,0
5.333,253.47,250,0.0,0,0,-0.01760532766580579,0
5.357,253.47,250,0.0,0,0,-0.01761251361918447,0
5.373,253.47,250,0.0,0,0,-0.01762187623167035,0
5.394,253.47,250,0.0,0,0,-0.017628149824857685,0
5.411,253.47,250,0.0,0,0,-0.017634371876478178,0
5.428,253.47,250,0.0,0,0,-0.017640985826015455,0
5.446,253.47,250,0.0,0,0,-0.017645501462936385,0
5.466,253.47,250,0.0,0,0,-0.017652772712230667,0
5.48,253.47,250,0.0,0,0,-0.017659353900194158,0
5.494,253.47,250,0.0,0,0,-0.017663179806709284,0
5.508,253.47,250,0.0,0,0,-0.017668723213911046,0
5.536,253.47,250,0.0,0,0,-0.017672889642238607,0
5.549,253.47,250,0.0,0,0,-0.01768260245609283,0
5.564,253.47,250,0.0,0,0,-0.017688154715538015,0
5.585,253.47,250,0.0,0,0,-0.01769268574047088,0
5.594,253.47,250,0.0,0,0,-0.017699951115846622,0
5.607,253.47,250,0.0,0,0,-0.017702380436182004,0
5.622,253.47,250,0.0,0,0,-0.01770864683175085,0
5.637,253.47,250,0.0,0,0,-0.01771281830668448,0
5.671,253.47,250,0.0,0,0,-0.017720087404966334,0
5.684,253.47,250,0.0,0,0,-0.017729467060089092,0
5.696,253.47,250,0.0,0,0,-0.01773398584079741,0
5.71,253.47,250,0.0,0,0,-0.017738128442525848,0
5.726,253.47,250,0.0,0,0,-0.017744399801969513,0
5.737,253.47,250,0.0,0,0,-0.017748825261831268,0
5.747,253.47,250,0.0,0,0,-0.01775224470973013,0
5.76,253.47,250,0.0,0,0,-0.01775643422007559,0
5.772,253.47,250,0.0,0,0,-0.017760526769399626,0
5.785,253.47,250,0.0,0,0,-0.01776440132188796,0
5.799,253.47,250,0.0,0,0,-0.017770087192296974,0
5.812,253.47,250,0.0,0,0,-0.017774103380680077,0
5.823,253.47,250,0.0,0,0,-0.01777890055203437,0
5.837,253.47,250,0.0,0,0,-0.017782501925945278,0
5.848,253.47,250,0.0,0,0,-0.017787407144308084,0
5.864,253.47,250,0.0,0,0,-0.01779225130701064,0
5.872,253.47,250,0.0,0,0,-0.017796515771865834,0
5.884,253.47,250,0.0,0,0,-0.01779929066061972,0
5.894,253.47,250,0.0,0,0,-0.017804203076601015,0
5.905,253.47,250,0.0,0,0,-0.0178073263466358,0
5.913,253.47,250,0.0,0,0,-0.017811143980026235,0
5.925,253.47,250,0.0,0,0,-0.01781357387948035,0
5.945,253.47,250,0.0,0,0,-0.017818802411556235,0
5.959,253.47,250,0.0,0,0,-0.0178250505235195,0
5.97,253.47,250,0.0,0,0,-0.017830252498865114,0
5.984,253.47,250,0.0,0,0,-0.017834045643806445,0
6.003,253.47,250,0.0,0,0,-0.017839612215757354,0
6.011,253.47,250,0.0,0,0,-0.017844454972028717,0
6.019,253.47,250,0.0,0,0,-0.017847578076601013,0
6.034,253.47,250,0.0,0,0,-0.017851395709991447,0
6.045,253.47,250,0.0,0,0,-0.01785590687942503,0
6.061,253.47,250,0.0,0,0,-0.017859723023653018,0
6.072,253.47,250,0.0,0,0,-0.01786562184429167,0
6.082,253.47,250,0.0,0,0,-0.01786909151005743,0
6.09,253.47,250,0.0,0,0,-0.01787221660017966,0
6.099,253.47,250,0.0,0,0,-0.017874990827083576,0
6.109,253.47,250,0.0,0,0,-0.01787811409711837,0
6.119,253.47,250,0.0,0,0,-0.01788158409380912,0
6.135,253.47,250,0.0,0,0,-0.01788611660790443,0
6.149,253.47,250,0.0,0,0,-0.01789095307660102,0
6.161,253.47,250,0.0,0,0,-0.01789548525977134,0
6.171,253.47,250,0.0,0,0,-0.0178992816312313,0
6.19,253.47,250,0.0,0,0,-0.017903127062320702,0
6.203,253.47,250,0.0,0,0,-0.017910756868839264,0
6.22,253.47,250,0.0,0,0,-0.01791420295619965,0
6.242,253.47,250,0.0,0,0,-0.017921489510774616,0
6.255,253.47,250,0.0,0,0,-0.01792810370850563,0
6.279,253.47,250,0.0,0,0,-0.017932274604320536,0
6.299,253.47,250,0.0,0,0,-0.01794076101016999,0
6.311,253.47,250,0.0,0,0,-0.017948032259464272,0
6.329,253.47,250,0.0,0,0,-0.017951505730867387,0
6.343,253.47,250,0.0,0,0,-0.01795879104447365,0
6.358,253.47,250,0.0,0,0,-0.01796258485126495,0
6.373,253.47,250,0.0,0,0,-0.017968156469821923,0
6.387,253.47,250,0.0,0,0,-0.01797299533772468,0
6.396,253.47,250,0.0,0,0,-0.017977875074863432,0
6.416,253.47,250,0.0,0,0,-0.017981325960636133,0
6.425,253.47,250,0.0,0,0,-0.017988286636829373,0
6.433,253.47,250,0.0,0,0,-0.01799103968453407,0
6.441,253.47,250,0.0,0,0,-0.01799381473875046,0
6.464,253.47,250,0.0,0,0,-0.017996641003608697,0
6.483,253.47,250,0.0,0,0,-0.018004950447320936,0
6.506,253.47,250,0.0,0,0,-0.018011890688896172,0
6.52,253.47,250,0.0,0,0,-0.018019870531320564,0
6.533,253.47,250,0.0,0,0,-0.01802472859287261,0
6.55,253.47,250,0.0,0,0,-0.01802854697084426,0
6.566,253.47,250,0.0,0,0,-0.01803479334545135,0
6.593,253.47,250,0.0,0,0,-0.01804138371658324,0
6.616,253.47,250,0.0,0,0,-0.01804971384310721,0
6.63,253.47,250,0.0,0,0,-0.01805769310641287,0
6.652,253.47,250,0.0,0,0,-0.018063244786739333,0
6.666,253.47,250,0.0,0,0,-0.018070186103820787,0
6.684,253.47,250,0.0,0,0,-0.01807573761868475,0
6.705,253.47,250,0.0,0,0,-0.018082330885410287,0
6.716,253.47,250,0.0,0,0,-0.01808823061609266,0
6.724,253.47,250,0.0,0,0,-0.01809204758763311,0
6.741,253.47,250,0.0,0,0,-0.018094822310924505,0
6.756,253.47,250,0.0,0,0,-0.018101069761037807,0
6.767,253.47,250,0.0,0,0,-0.018105928236246085,0
6.785,253.47,250,0.0,0,0,-0.018110091768979993,0
6.807,253.47,250,0.0,0,0,-0.018116336737155875,0
6.82,253.47,250,0.0,0,0,-0.018124319309711423,0
6.832,253.47,250,0.0,0,0,-0.018128145133495296,0
6.847,253.47,250,0.0,0,0,-0.018132299648523288,0
6.855,253.47,250,0.0,0,0,-0.018137856044530824,0
6.863,253.47,250,0.0,0,0,-0.018140280400991395,0
6.872,253.47,250,0.0,0,0,-0.018143085652112922,0
6.893,253.47,250,0.0,0,0,-0.018148607631921727,0
6.904,253.47,250,0.0,0,0,-0.01815346726536747,0
6.917,253.47,250,0.0,0,0,-0.018157631459951362,0
6.939,253.47,250,0.0,0,0,-0.018162835089921912,0
6.957,253.47,250,0.0,0,0,-0.018169774752378423,0
6.966,253.47,250,0.0,0,0,-0.018176023029804193,0
6.976,253.47,250,0.0,0,0,-0.018178845158100088,0
