time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,x_real,"x_est_0, x_est_1, x_est_2",u
5.384,0.0,0,0.0,0,0,0.0,0,,,
5.388,0.0,0,0.0,0,0,0.0,0,,,
5.392,0.0,0,0.0,0,0,0.0,0,,,
5.411,0.0,0,0.0,0,0,0.0,0,,,
5.423,0.0,0,0.0,0,0,0.0,0,,,
5.438,0.0,0,0.0,0,0,0.0,0,,,
5.451,0.0,0,0.0,0,0,0.0,0,,,
5.464,0.0,0,0.0,0,0,0.0,0,,,
5.474,0.0,0,0.0,0,0,0.0,0,,,
5.485,0.0,0,0.0,0,0,0.0,0,,,
5.497,0.0,0,0.0,0,0,0.0,0,,,
5.508,0.0,0,0.0,0,0,0.0,0,,,
5.519,0.0,0,0.0,0,0,0.0,1,,,
5.523,0.0,0,0.0,0,0,0.0,0,,,
5.527,0.0,0,0.0,0,0,0.0,0,,,
5.531,0.0,0,0.0,0,0,0.0,0,,,
5.535,0.0,0,0.0,0,0,0.0,0,,,
5.545,0.0,0,0.0,0,0,0.0,0,,,
5.554,0.0,0,0.0,0,0,0.0,0,,,
5.568,0.0,0,0.0,0,0,0.0,0,,,
5.577,0.0,0,0.0,0,0,0.0,0,,,
5.592,0.0,0,0.0,0,0,0.0,0,,,
5.612,0.0,0,0.0,0,0,0.0,0,,,
5.621,0.0,0,0.0,0,0,0.0,0,,,
5.635,0.0,0,0.0,0,0,0.0,0,,,
5.643,0.0,0,0.0,0,0,0.0,0,,,
5.655,0.0,0,0.0,0,0,0.0,0,,,
5.669,0.0,0,0.0,0,0,0.0,0,,,
5.68,0.0,0,0.0,0,0,0.0,0,,,
5.689,0.0,0,0.0,0,0,0.0,0,,,
5.7,0.0,0,0.0,0,0,0.0,0,,,
5.716,0.0,0,0.0,0,0,0.0,0,,,
5.73,0.0,0,0.0,0,0,0.0,0,,,
5.742,0.0,0,0.0,0,0,0.0,0,,,
5.756,0.0,0,0.0,0,0,0.0,0,,,
5.764,0.0,0,0.0,0,0,0.0,0,,,
5.778,0.0,0,0.0,0,0,0.0,0,,,
5.79,0.0,0,0.0,0,0,0.0,0,,,
5.806,0.0,0,0.0,0,0,0.0,0,,,
5.814,0.0,0,0.0,0,0,0.0,0,,,
5.818,0.0,0,0.0,0,0,0.0,0,,,
5.822,0.0,0,0.0,0,0,0.0,0,,,
5.833,0.0,0,0.0,0,0,0.0,0,,,
5.846,0.0,0,0.0,0,0,0.0,0,,,
5.856,0.0,0,0.0,0,0,0.0,0,,,
5.868,0.0,0,0.0,0,0,0.0,0,,,
5.882,0.0,0,0.0,0,0,0.0,0,,,
5.898,0.0,0,0.0,0,0,0.0,0,,,
5.915,0.0,0,0.0,0,0,0.0,0,,,
5.928,0.0,0,0.0,0,0,0.0,0,,,
5.94,0.0,0,0.0,0,0,0.0,0,,,
5.954,0.0,0,0.0,0,0,0.0,0,,,
5.97,0.0,0,0.0,0,0,0.0,0,,,
5.982,0.0,0,0.0,0,0,0.0,0,,,
5.995,0.0,0,0.0,0,0,0.0,0,,,
6.004,0.0,0,0.0,0,0,0.0,0,,,
6.011,0.0,0,0.0,0,0,0.0,0,,,
6.025,0.0,0,0.0,0,0,0.0,0,,,
6.039,0.0,0,0.0,0,0,0.0,0,,,
6.053,0.0,0,0.0,0,0,0.0,0,,,
6.064,0.0,0,0.0,0,0,0.0,0,,,
6.079,0.0,0,0.0,0,0,0.0,0,,,
6.091,0.0,0,0.0,0,0,0.0,0,,,
6.104,0.0,0,0.0,0,0,0.0,0,,,
6.117,0.0,0,0.0,0,0,0.0,0,,,
6.129,0.0,0,0.0,0,0,0.0,0,,,
6.133,0.0,0,0.0,0,0,0.0,0,,,
6.137,0.0,0,0.0,0,0,0.0,0,,,
6.151,0.0,0,0.0,0,0,0.0,0,,,
6.163,0.0,0,0.0,0,0,0.0,0,,,
6.176,0.0,0,0.0,0,0,0.0,0,,,
6.187,0.0,0,0.0,0,0,0.0,0,,,
6.201,0.0,0,0.0,0,0,0.0,0,,,
6.22,0.0,0,0.0,0,0,0.0,0,,,
6.228,0.0,0,0.0,0,0,0.0,0,,,
6.236,0.0,0,0.0,0,0,0.0,0,,,
6.25,0.0,0,0.0,0,0,0.0,0,,,
6.264,0.0,0,0.0,0,0,0.0,0,,,
6.278,0.0,0,0.0,0,0,0.0,0,,,
6.291,0.0,0,0.0,0,0,0.0,0,,,
6.31,0.0,0,0.0,0,0,0.0,0,,,
6.318,0.0,0,0.0,0,0,0.0,0,,,
6.322,0.0,0,0.0,0,0,0.0,0,,,
6.326,0.0,0,0.0,0,0,0.0,0,,,
6.338,0.0,0,0.0,0,0,0.0,0,,,
6.348,0.0,0,0.0,0,0,0.0,0,,,
6.357,0.0,0,0.0,0,0,0.0,0,,,
6.367,0.0,0,0.0,0,0,0.0,0,,,
6.377,0.0,0,0.0,0,0,0.0,0,,,
6.398,0.0,0,0.0,0,0,0.0,0,,,
6.412,0.0,0,0.0,0,0,0.0,0,,,
6.416,0.0,0,0.0,0,0,0.0,0,,,
6.42,0.0,0,0.0,0,0,0.0,0,,,
6.432,0.0,0,0.0,0,0,0.0,0,,,
6.445,0.0,0,0.0,0,0,0.0,0,,,
6.459,0.0,0,0.0,0,0,0.0,0,,,
6.468,0.0,0,0.0,0,0,0.0,0,,,
6.475,0.0,0,0.0,0,0,0.0,0,,,
6.484,0.0,0,0.0,0,0,0.0,0,,,
6.511,0.0,0,0.0,0,0,0.0,0,,,
6.522,0.0,0,0.0,0,0,0.0,0,,,
6.535,0.0,0,0.0,0,0,0.0,0,,,
6.546,0.0,0,0.0,0,0,0.0,0,,,
6.555,0.0,0,0.0,0,0,0.0,0,,,
6.571,0.0,0,0.0,0,0,0.0,0,,,
6.59,0.0,0,0.0,0,0,0.0,0,,,
6.6,0.0,0,0.0,0,0,0.0,0,,,
6.614,0.0,0,0.0,0,0,0.0,0,,,
6.626,0.0,0,0.0,0,0,0.0,0,,,
6.641,0.0,0,0.0,0,0,0.0,0,,,
6.645,0.0,0,0.0,0,0,0.0,0,,,
6.649,0.0,0,0.0,0,0,0.0,0,,,
6.653,0.0,0,0.0,0,0,0.0,0,,,
6.657,0.0,0,0.0,0,0,0.0,0,,,
6.671,0.0,0,0.0,0,0,0.0,0,,,
6.69,0.0,0,0.0,0,0,0.0,0,,,
6.7,0.0,0,0.0,0,0,0.0,0,,,
6.71,0.0,0,0.0,0,0,0.0,0,,,
6.723,0.0,0,0.0,0,0,0.0,0,,,
6.74,0.0,0,0.0,0,0,0.0,0,,,
6.752,0.0,0,0.0,0,0,0.0,0,,,
6.766,0.0,0,0.0,0,0,0.0,0,,,
6.775,0.0,0,0.0,0,0,0.0,1,,,
6.782,0.0,0,0.0,0,0,0.0,0,,,
6.795,0.0,0,0.0,0,0,0.0,0,,,
6.807,0.0,0,0.0,0,0,0.0,0,,,
6.815,0.0,0,0.0,0,0,0.0,0,,,
6.828,0.0,0,0.0,0,0,0.0,0,,,
6.842,0.0,0,0.0,0,0,0.0,0,,,
6.86,0.0,0,0.0,0,0,0.0,0,,,
6.87,0.0,0,0.0,0,0,0.0,0,,,
6.88,0.0,0,0.0,0,0,0.0,0,,,
6.889,0.0,0,0.0,0,0,0.0,0,,,
6.898,0.0,0,0.0,0,0,0.0,0,,,
6.907,0.0,0,0.0,0,0,0.0,0,,,
6.919,0.0,0,0.0,0,0,0.0,0,,,
6.931,0.0,0,0.0,0,0,0.0,0,,,
6.936,0.0,0,0.0,0,0,0.0,0,,,
6.94,0.0,0,0.0,0,0,0.0,0,,,
6.944,0.0,0,0.0,0,0,0.0,0,,,
6.964,0.0,0,0.0,0,0,0.0,0,,,
6.975,0.0,0,0.0,0,0,0.0,0,,,
6.985,0.0,0,0.0,0,0,0.0,0,,,
6.994,0.0,0,0.0,0,0,0.0,0,,,
7.005,0.0,0,0.0,0,0,0.0,0,,,
7.017,0.0,0,0.0,0,0,0.0,0,,,
7.029,0.0,0,0.0,0,0,0.0,0,,,
7.039,0.0,0,0.0,0,0,0.0,0,,,
7.05,0.0,0,0.0,0,0,0.0,0,,,
7.061,0.0,0,0.0,0,0,0.0,0,,,
7.073,0.0,0,0.0,0,0,0.0,0,,,
7.086,0.0,0,0.0,0,0,0.0,0,,,
7.099,0.0,0,0.0,0,0,0.0,0,,,
7.111,0.0,0,0.0,0,0,0.0,0,,,
7.12,0.0,0,0.0,0,0,0.0,0,,,
7.128,0.0,0,0.0,0,0,0.0,0,,,
7.132,0.0,0,0.0,0,0,0.0,0,,,
7.145,0.0,0,0.0,0,0,0.0,0,,,
7.159,0.0,0,0.0,0,0,0.0,0,,,
7.173,0.0,0,0.0,0,0,0.0,0,,,
7.182,0.0,0,0.0,0,0,0.0,0,,,
7.19,0.0,0,0.0,0,0,0.0,0,,,
7.2,0.0,0,0.0,0,0,0.0,0,,,
7.215,0.0,0,0.0,0,0,0.0,0,,,
7.229,0.0,0,0.0,0,0,0.0,0,,,
7.24,0.0,0,0.0,0,0,0.0,0,,,
7.255,0.0,0,0.0,0,0,0.0,0,,,
7.265,0.0,0,0.0,0,0,0.0,0,,,
7.281,0.0,0,0.0,0,0,0.0,0,,,
7.293,0.0,0,0.0,0,0,0.0,0,,,
7.303,0.0,0,0.0,0,0,0.0,0,,,
7.309,0.0,0,0.0,0,0,0.0,0,,,
7.317,0.0,0,0.0,0,0,0.0,0,,,
7.333,0.0,0,0.0,0,0,0.0,0,,,
7.34,0.0,0,0.0,0,0,0.0,0,,,
7.347,0.0,0,0.0,0,0,0.0,0,,,
7.36,0.0,0,0.0,0,0,0.0,0,,,
7.37,0.0,0,0.0,0,0,0.0,0,,,
7.379,0.0,0,0.0,0,0,0.0,0,,,
7.387,0.0,0,0.0,0,0,0.0,0,,,
7.395,0.0,0,0.0,0,0,0.0,0,,,
7.399,0.0,0,0.0,0,0,0.0,0,,,
7.403,0.0,0,0.0,0,0,0.0,0,,,
7.416,0.0,0,0.0,0,0,0.0,0,,,
7.434,0.0,0,0.0,0,0,0.0,0,,,
7.443,0.0,0,0.0,0,0,0.0,0,,,
7.45,0.0,0,0.0,0,0,0.0,0,,,
7.461,0.0,0,0.0,0,0,0.0,0,,,
7.477,0.0,0,0.0,0,0,0.0,0,,,
7.491,0.0,0,0.0,0,0,0.0,0,,,
7.498,0.0,0,0.0,0,0,0.0,0,,,
7.512,0.0,0,0.0,0,0,0.0,0,,,
7.523,0.0,0,0.0,0,0,0.0,0,,,
7.53,0.0,0,0.0,0,0,0.0,0,,,
7.534,0.0,0,0.0,0,0,0.0,0,,,
7.538,0.0,0,0.0,0,0,0.0,0,,,
7.542,0.0,0,0.0,0,0,0.0,0,,,
7.546,0.0,0,0.0,0,0,0.0,0,,,
7.557,0.0,0,0.0,0,0,0.0,0,,,
7.57,0.0,0,0.0,0,0,0.0,0,,,
7.579,0.0,0,0.0,0,0,0.0,0,,,
7.592,0.0,0,0.0,0,0,0.0,0,,,
7.605,0.0,0,0.0,0,0,0.0,0,,,
7.624,0.0,0,0.0,0,0,0.0,0,,,
7.639,0.0,0,0.0,0,0,0.0,0,,,
7.654,0.0,0,0.0,0,0,0.0,0,,,
7.661,0.0,0,0.0,0,0,0.0,0,,,
7.679,0.0,0,0.0,0,0,0.0,0,,,
7.701,0.0,0,0.0,0,0,0.0,0,,,
7.708,0.0,0,0.0,0,0,0.0,0,,,
7.717,0.0,0,0.0,0,0,0.0,0,,,
7.73,0.0,0,0.0,0,0,0.0,0,,,
7.741,0.0,0,0.0,0,0,0.0,0,,,
7.762,0.0,0,0.0,0,0,0.0,0,,,
7.778,0.0,0,0.0,0,0,0.0,0,,,
7.79,0.0,0,0.0,0,0,0.0,0,,,
7.802,0.0,0,0.0,0,0,0.0,0,,,
7.815,0.0,0,0.0,0,0,0.0,0,,,
7.824,0.0,0,0.0,0,0,0.0,0,,,
7.828,0.0,0,0.0,0,0,0.0,0,,,
7.832,0.0,0,0.0,0,0,0.0,0,,,
7.836,0.0,0,0.0,0,0,0.0,0,,,
7.847,0.0,0,0.0,0,0,0.0,0,,,
7.86,0.0,0,0.0,0,0,0.0,0,,,
7.87,0.0,0,0.0,0,0,0.0,0,,,
7.888,0.0,0,0.0,0,0,0.0,0,,,
7.9,0.0,0,0.0,0,0,0.0,0,,,
7.906,0.0,0,0.0,0,0,0.0,0,,,
7.918,0.0,0,0.0,0,0,0.0,0,,,
7.928,0.0,0,0.0,0,0,0.0,0,,,
7.943,0.0,0,0.0,0,0,0.0,0,,,
7.956,0.0,0,0.0,0,0,0.0,0,,,
7.969,0.0,0,0.0,0,0,0.0,0,,,
7.985,0.0,0,0.0,0,0,0.0,0,,,
8.004,0.0,0,0.0,0,0,0.0,0,,,
8.016,0.0,0,0.0,0,0,0.0,0,,,
8.028,0.0,0,0.0,0,0,0.0,0,,,
8.041,0.0,0,0.0,0,0,0.0,0,,,
8.064,0.0,0,0.0,0,0,0.0,0,,,
8.075,0.0,0,0.0,0,0,0.0,0,,,
8.087,0.0,0,0.0,0,0,0.0,0,,,
8.095,0.0,0,0.0,0,0,0.0,0,,,
8.099,0.0,0,0.0,0,0,0.0,0,,,
8.103,0.0,0,0.0,0,0,0.0,0,,,
8.107,0.0,0,0.0,0,0,0.0,0,,,
8.12,0.0,0,0.0,0,0,0.0,0,,,
8.132,0.0,0,0.0,0,0,0.0,0,,,
8.148,0.0,0,0.0,0,0,0.0,0,,,
8.158,0.0,0,0.0,0,0,0.0,0,,,
8.18,0.0,0,0.0,0,0,0.0,0,,,
8.19,0.0,0,0.0,0,0,0.0,0,,,
8.203,0.0,0,0.0,0,0,0.0,0,,,
8.215,0.0,0,0.0,0,0,0.0,0,,,
8.228,0.0,0,0.0,0,0,0.0,0,,,
8.238,0.0,0,0.0,0,0,0.0,0,,,
8.246,0.0,0,0.0,0,0,0.0,0,,,
8.25,0.0,0,0.0,0,0,0.0,0,,,
8.264,0.0,0,0.0,0,0,0.0,0,,,
8.272,0.0,0,0.0,0,0,0.0,0,,,
8.281,0.0,0,0.0,0,0,0.0,0,,,
8.289,0.0,0,0.0,0,0,0.0,0,,,
8.301,0.0,0,0.0,0,0,0.0,0,,,
8.314,0.0,0,0.0,0,0,0.0,0,,,
8.321,0.0,0,0.0,0,0,0.0,0,,,
8.331,0.0,0,0.0,0,0,0.0,0,,,
8.34,0.0,0,0.0,0,0,0.0,0,,,
8.354,0.0,0,0.0,0,0,0.0,0,,,
8.365,0.0,0,0.0,0,0,0.0,0,,,
8.374,0.0,0,0.0,0,0,0.0,0,,,
8.383,0.0,0,0.0,0,0,0.0,0,,,
8.392,0.0,0,0.0,0,0,0.0,0,,,
8.406,0.0,0,0.0,0,0,0.0,0,,,
8.422,0.0,0,0.0,0,0,0.0,0,,,
8.431,0.0,0,0.0,0,0,0.0,0,,,
8.439,0.0,0,0.0,0,0,0.0,0,,,
8.443,0.0,0,0.0,0,0,0.0,0,,,
8.466,0.0,0,0.0,0,0,0.0,0,,,
8.479,0.0,0,0.0,0,0,0.0,0,,,
8.495,0.0,0,0.0,0,0,0.0,0,,,
8.507,0.0,0,0.0,0,0,0.0,0,,,
8.517,0.0,0,0.0,0,0,0.0,0,,,
8.527,0.0,0,0.0,0,0,0.0,0,,,
8.533,0.0,0,0.0,0,0,0.0,0,,,
8.537,0.0,0,0.0,0,0,0.0,0,,,
8.549,0.0,0,0.0,0,0,0.0,0,,,
8.562,0.0,0,0.0,0,0,0.0,0,,,
8.579,0.0,0,0.0,0,0,0.0,0,,,
8.594,0.0,0,0.0,0,0,0.0,0,,,
8.607,0.0,0,0.0,0,0,0.0,0,,,
8.62,0.0,0,0.0,0,0,0.0,0,,,
8.628,0.0,0,0.0,0,0,0.0,0,,,
8.639,0.0,0,0.0,0,0,0.0,0,,,
8.653,0.0,0,0.0,0,0,0.0,0,,,
8.669,0.0,0,0.0,0,0,0.0,0,,,
8.679,0.0,0,0.0,0,0,0.0,0,,,
8.687,0.0,0,0.0,0,0,0.0,0,,,
8.696,0.0,0,0.0,0,0,0.0,0,,,
8.703,0.0,0,0.0,0,0,0.0,0,,,
8.716,0.0,0,0.0,0,0,0.0,0,,,
8.728,0.0,0,0.0,0,0,0.0,0,,,
8.738,0.0,0,0.0,0,0,0.0,0,,,
8.752,0.0,0,0.0,0,0,0.0,0,,,
8.759,0.0,0,0.0,0,0,0.0,0,,,
8.769,0.0,0,0.0,0,0,0.0,0,,,
8.779,0.0,0,0.0,0,0,0.0,0,,,
8.794,0.0,0,0.0,0,0,0.0,0,,,
8.806,0.0,0,0.0,0,0,0.0,0,,,
8.812,0.0,0,0.0,0,0,0.0,0,,,
8.826,0.0,0,0.0,0,0,0.0,0,,,
8.839,0.0,0,0.0,0,0,0.0,0,,,
8.853,0.0,0,0.0,0,0,0.0,0,,,
8.863,0.0,0,0.0,0,0,0.0,0,,,
8.872,0.0,0,0.0,0,0,0.0,0,,,
8.886,0.0,0,0.0,0,0,0.0,0,,,
8.894,0.0,0,0.0,0,0,0.0,0,,,
8.898,0.0,0,0.0,0,0,0.0,0,,,
8.902,0.0,0,0.0,0,0,0.0,0,,,
8.906,0.0,0,0.0,0,0,0.0,0,,,
8.919,0.0,0,0.0,0,0,0.0,0,,,
