time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.454,0.0,250,0.0,0,0,0,0
2.462,0.0,250,0.0,0,0,5.048931342363358,0
2.472,0.0,250,0.0,0,0,5.0491309523582455,0
2.494,1.58,250,0.0,0,39,5.0495563566684725,126
2.517,23.55,250,0.0,0,243,4.569523189319611,103
2.543,62.05,250,0.0,0,382,1.7822875094377995,86
2.565,137.1,250,0.0,0,507,-0.5872154748346807,57
2.585,194.41,250,0.0,0,488,-3.5268308317306047,8
2.598,248.2,250,0.0,0,401,-4.454221639144659,62
2.614,281.25,250,0.0,0,238,-4.528562120142698,120
2.635,295.31,250,0.0,0,114,-3.313319120244026,130
2.659,296.71,250,0.0,0,-70,-2.167249958629847,109
2.674,279.31,250,0.0,0,-179,-0.07733342170739134,62
2.694,260.15,250,0.0,0,-211,1.5253216255636213,25
2.722,238.88,250,0.0,0,-201,2.276851289438248,8
2.741,214.8,250,0.0,0,-103,2.5871701929798125,47
2.758,208.3,250,0.0,0,-23,1.9407661353168484,53
2.778,211.99,250,0.0,0,65,1.1499697390494346,53
2.794,226.4,250,0.0,0,123,0.06327025902557354,29
2.81,235.89,250,0.0,0,133,-0.8925346881771088,10
2.829,248.2,250,0.0,0,124,-1.1974208156125543,8
2.839,259.45,250,0.0,0,80,-1.3400183967187402,30
2.847,264.19,250,0.0,0,45,-1.0585410161960123,33
2.861,265.25,250,0.0,0,36,-0.7504673619601726,35
2.879,265.95,250,0.0,0,13,-0.6680959255917072,26
2.897,264.9,250,0.0,0,-16,-0.4173652509310244,15
2.917,262.26,250,0.0,0,-30,-0.06257756353020621,11
2.937,256.99,250,0.0,0,-41,0.15135079493355771,5
2.958,252.42,250,0.0,0,-37,0.3833577566177844,2
2.974,248.9,250,0.0,0,-31,0.4287089202573302,2
2.982,245.91,250,0.0,0,-15,0.43004434262681,8
2.991,245.56,250,0.0,0,-14,0.3056716424734593,9
3.005,245.39,250,0.0,0,-7,0.3011641923105717,8
3.028,245.56,250,0.0,0,4,0.2239982547392848,5
3.046,246.79,250,0.0,0,6,0.09398522011899944,4
3.067,248.2,250,0.0,0,12,0.04636867718267457,2
3.086,249.43,250,0.0,0,11,-0.05089389873075463,1
3.105,250.48,250,0.0,0,8,-0.063981813689232,1
3.126,250.83,250,0.0,0,6,-0.05044986698055247,0
3.134,251.01,250,0.0,0,3,-0.03442919484472299,0
3.157,251.01,250,0.0,0,2,-0.003497109750747497,0
