time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.464,0.0,250,0.0,0,0,0,0
2.482,0.0,250,0.0,0,0,5.049764865636826,0
2.501,0.0,250,0.0,0,0,5.050189977884292,0
2.509,13.53,250,0.0,0,188,5.0506677508354185,111
2.522,31.28,250,0.0,0,284,2.6161775922527313,98
2.539,52.03,250,0.0,0,351,1.15640522451973,90
2.563,82.61,250,0.0,0,368,-0.029495538791417905,17
2.579,142.73,250,0.0,0,359,-0.8363463027408127,7
2.605,170.33,250,0.0,0,314,-1.9349441490070818,38
2.618,210.41,250,0.0,0,222,-1.968781863630772,47
2.629,225.87,250,0.0,0,158,-1.7113180643329622,65
2.644,236.07,250,0.0,0,91,-1.283787565829277,58
2.666,240.82,250,0.0,0,49,-0.7165241073899268,46
2.689,242.75,250,0.0,0,-10,-0.32803826059913627,29
2.711,239.58,250,0.0,0,-31,0.31252971006917957,13
2.739,234.84,250,0.0,0,-36,0.6176762037892339,2
2.752,230.97,250,0.0,0,-21,0.7700692145352362,8
2.767,230.27,250,0.0,0,-9,0.6748308409929277,13
2.787,231.32,250,0.0,0,5,0.5507244514427183,15
2.806,234.66,250,0.0,0,33,0.36861153110313427,10
2.824,238.71,250,0.0,0,43,-0.020464327818393642,7
2.84,244.16,250,0.0,0,46,-0.2165562653968336,2
2.861,248.02,250,0.0,0,40,-0.36007875137400625,4
2.869,252.42,250,0.0,0,27,-0.3682093856651785,6
2.884,253.47,250,0.0,0,20,-0.3065683216979501,9
2.896,254.17,250,0.0,0,14,-0.24699687354373934,9
2.91,254.7,250,0.0,0,6,-0.1919367135066984,6
2.924,254.35,250,0.0,0,-3,-0.11045449630641915,4
2.95,253.82,250,0.0,0,-3,0.00013755674719821004,2
2.964,253.3,250,0.0,0,-5,0.010727600512266275,0
2.98,252.94,250,0.0,0,-4,0.04414530594515777,0
3.0,252.94,250,0.0,0,-4,0.039829310410261186,0
3.008,252.94,250,0.0,0,-2,0.039824598620176344,0
3.016,252.94,250,0.0,0,-2,0.016799959470987343,0
3.036,252.94,250,0.0,0,-1,0.016797612758398077,0
3.057,252.94,250,0.0,0,-1,0.00528045455670359,0
3.078,252.94,250,0.0,0,-1,0.005273970202684428,0
3.092,252.94,250,0.0,0,0,0.005268106680631664,0
3.106,252.94,250,0.0,0,0,-0.006247306154012651,0
3.115,252.94,250,0.0,0,0,-0.00625084714627263,0
3.132,252.94,250,0.0,0,0,-0.006253478655099842,0
3.143,252.94,250,0.0,0,0,-0.006259080091714837,0
3.151,252.94,250,0.0,0,0,-0.006261726670980433,0
3.159,252.94,250,0.0,0,0,-0.00626406041598318,0
3.177,252.94,250,0.0,0,0,-0.006266425914049127,0
3.196,252.94,250,0.0,0,0,-0.006272589583158468,0
3.219,252.94,250,0.0,0,0,-0.0062775853984355645,0
3.239,252.94,250,0.0,0,0,-0.0062843637311458325,0
3.259,252.94,250,0.0,0,0,-0.006290244076013536,0
3.281,252.94,250,0.0,0,0,-0.006296125962972611,0
3.291,252.94,250,0.0,0,0,-0.006302592162370647,0
3.299,252.94,250,0.0,0,0,-0.006304932706594435,0
3.314,252.94,250,0.0,0,0,-0.006307287129640543,0
3.329,252.94,250,0.0,0,0,-0.006312004597425425,0
3.341,252.94,250,0.0,0,0,-0.006316409301042519,0
3.362,252.94,250,0.0,0,0,-0.006321685075998264,0
3.384,252.94,250,0.0,0,0,-0.006326389926671935,0
3.399,252.94,250,0.0,0,0,-0.006333752992391542,0
3.414,252.94,250,0.0,0,0,-0.006337034983396481,0
3.43,252.94,250,0.0,0,0,-0.006342265196561767,0
3.438,252.94,250,0.0,0,0,-0.006345798197984649,0
3.446,252.94,250,0.0,0,0,-0.00634844933342929,0
3.465,252.94,250,0.0,0,0,-0.0063508069107532025,0
3.484,252.94,250,0.0,0,0,-0.006357555172681759,0
3.502,252.94,250,0.0,0,0,-0.006362256658792441,0
3.522,252.94,250,0.0,0,0,-0.006368137284040405,0
3.54,252.94,250,0.0,0,0,-0.0063743116075992146,0
3.557,252.94,250,0.0,0,0,-0.006379309525728183,0
3.577,252.94,250,0.0,0,0,-0.006384310948610264,0
3.585,252.94,250,0.0,0,0,-0.006389311670541721,0
3.601,252.94,250,0.0,0,0,-0.006391676888227428,0
3.623,252.94,250,0.0,0,0,-0.00639755919575688,0
3.636,252.94,250,0.0,0,0,-0.006403416479349104,0
3.655,252.94,250,0.0,0,0,-0.006406667628526659,0
3.673,252.94,250,0.0,0,0,-0.006413708537340128,0
3.685,252.94,250,0.0,0,0,-0.006417822346448859,0
3.699,252.94,250,0.0,0,0,-0.006421073425531346,0
3.721,252.94,250,0.0,0,0,-0.006426075899839359,0
3.729,252.94,250,0.0,0,0,-0.006431363030195203,0
3.745,252.94,250,0.0,0,0,-0.006433992856740914,0
3.765,252.94,250,0.0,0,0,-0.006440460458040205,0
3.788,252.94,250,0.0,0,0,-0.0064451724584102255,0
3.812,252.94,250,0.0,0,0,-0.006452246522188149,0
3.834,252.94,250,0.0,0,0,-0.006459867327451664,0
3.857,252.94,250,0.0,0,0,-0.006465158663511224,0
3.873,252.94,250,0.0,0,0,-0.006471938257932616,0
3.892,252.94,250,0.0,0,0,-0.006477415205717048,0
3.903,252.94,250,0.0,0,0,-0.006481827129125553,0
3.927,252.94,250,0.0,0,0,-0.006485940868139223,0
3.94,252.94,250,0.0,0,0,-0.006492408749818754,0
3.953,252.94,250,0.0,0,0,-0.006496801397085139,0
3.965,252.94,250,0.0,0,0,-0.006500330823659854,0
3.98,252.94,250,0.0,0,0,-0.006504444702863647,0
3.991,252.94,250,0.0,0,0,-0.006507972867727231,0
3.999,252.94,250,0.0,0,0,-0.006510912864923432,0
4.013,252.94,250,0.0,0,0,-0.0065132665169238615,0
4.029,252.94,250,0.0,0,0,-0.00651826254248615,0
4.046,252.94,250,0.0,0,0,-0.00652208524680134,0
4.073,252.94,250,0.0,0,0,-0.006527972460985139,0
4.094,252.94,250,0.0,0,0,-0.0065359050490855775,0
4.107,252.94,250,0.0,0,0,-0.0065418158152103015,0
4.134,252.94,250,0.0,0,0,-0.006545899623632397,0
4.156,252.94,250,0.0,0,0,-0.006554130956888164,0
4.18,252.94,250,0.0,0,0,-0.006559430914640389,0
4.188,252.94,250,0.0,0,0,-0.006566484440565082,0
4.204,252.94,250,0.0,0,0,-0.006568831083059286,0
4.221,252.94,250,0.0,0,0,-0.006574135036230062,0
4.236,252.94,250,0.0,0,0,-0.006579122299909569,0
4.249,252.94,250,0.0,0,0,-0.006583237370729418,0
4.268,252.94,250,0.0,0,0,-0.0065870717108249405,0
4.28,252.94,250,0.0,0,0,-0.006592661932229973,0
4.296,252.94,250,0.0,0,0,-0.006595899342775331,0
4.319,252.94,250,0.0,0,0,-0.006601783262491209,0
4.327,252.94,250,0.0,0,0,-0.006607347618818267,0
4.335,252.94,250,0.0,0,0,-0.006609697555780392,0
4.355,252.94,250,0.0,0,0,-0.006612050016164765,0
4.372,252.94,250,0.0,0,0,-0.006618537384271608,0
4.389,252.94,250,0.0,0,0,-0.006623521423578256,0
4.412,252.94,250,0.0,0,0,-0.006629135827779763,0
4.427,252.94,250,0.0,0,0,-0.006634687286615357,0
4.439,252.94,250,0.0,0,0,-0.006639979113340369,0
4.452,252.94,250,0.0,0,0,-0.006643236010313025,0
4.468,252.94,250,0.0,0,0,-0.00664735052037238,0
4.479,252.94,250,0.0,0,0,-0.006651445193529115,0
4.493,252.94,250,0.0,0,0,-0.006654677977800359,0
4.507,252.94,250,0.0,0,0,-0.006658697929620733,0
4.523,252.94,250,0.0,0,0,-0.006662750896215423,0
4.541,252.94,250,0.0,0,0,-0.006668491611719118,0
4.564,252.94,250,0.0,0,0,-0.0066746474301814795,0
4.582,252.94,250,0.0,0,0,-0.006680777734041188,0
4.606,252.94,250,0.0,0,0,-0.006686204003095601,0
4.614,252.94,250,0.0,0,0,-0.006692141896009425,0
4.626,252.94,250,0.0,0,0,-0.0066939687135219375,0
4.64,252.94,250,0.0,0,0,-0.00669788611626624,0
4.651,252.94,250,0.0,0,0,-0.006701866604566564,0
4.663,252.94,250,0.0,0,0,-0.006705708655118936,0
4.691,252.94,250,0.0,0,0,-0.006709873633623124,0
4.706,252.94,250,0.0,0,0,-0.006717249386548996,0
4.727,252.94,250,0.0,0,0,-0.006721640211343763,0
4.737,252.94,250,0.0,0,0,-0.00672751649069786,0
4.752,252.94,250,0.0,0,0,-0.0067304545953273745,0
4.764,252.94,250,0.0,0,0,-0.006735157343149181,0
4.777,252.94,250,0.0,0,0,-0.006738684666872018,0
4.786,252.94,250,0.0,0,0,-0.006742212551355348,0
4.8,252.94,250,0.0,0,0,-0.0067451559832096,0
4.815,252.94,250,0.0,0,0,-0.0067489746220111765,0
4.827,252.94,250,0.0,0,0,-0.0067536787016391694,0
4.841,252.94,250,0.0,0,0,-0.006757501616239538,0
4.851,252.94,250,0.0,0,0,-0.00676132291865348,0
4.867,252.94,250,0.0,0,0,-0.006763968446493143,0
4.879,252.94,250,0.0,0,0,-0.0067695569856166815,0
4.887,252.94,250,0.0,0,0,-0.006772200060129158,0
4.895,252.94,250,0.0,0,0,-0.00677455329155921,0
4.905,252.94,250,0.0,0,0,-0.006776905191183083,0
4.917,252.94,250,0.0,0,0,-0.006780139797925938,0
4.929,252.94,250,0.0,0,0,-0.006783373703718176,0
4.939,252.94,250,0.0,0,0,-0.006787489755868896,0
4.957,252.94,250,0.0,0,0,-0.0067910317294597455,0
4.971,252.94,250,0.0,0,0,-0.006795133271932582,0
4.985,252.94,250,0.0,0,0,-0.006799542671918846,0
4.995,252.94,250,0.0,0,0,-0.0068036609671115675,0
5.011,252.94,250,0.0,0,0,-0.006806598090410218,0
5.027,252.94,250,0.0,0,0,-0.006812186629533756,0
5.035,252.94,250,0.0,0,0,-0.006815712831735592,0
5.048,252.94,250,0.0,0,0,-0.00681806494164465,0
5.067,252.94,250,0.0,0,0,-0.006821886594533894,0
5.088,252.94,250,0.0,0,0,-0.00682776771044729,0
5.113,252.94,250,0.0,0,0,-0.00683511871981618,0
5.133,252.94,250,0.0,0,0,-0.006842178974866837,0
5.153,252.94,250,0.0,0,0,-0.0068481119611263006,0
5.168,252.94,250,0.0,0,0,-0.006852825994253131,0
5.194,252.94,250,0.0,0,0,-0.006858102189779253,0
5.209,252.94,250,0.0,0,0,-0.006865157818555803,0
5.221,252.94,250,0.0,0,0,-0.006869585583448384,0
5.236,252.94,250,0.0,0,0,-0.006873390273332572,0
5.257,252.94,250,0.0,0,0,-0.006878094072580311,0
5.265,252.94,250,0.0,0,0,-0.006883091570138902,0
5.279,252.94,250,0.0,0,0,-0.006885442838907213,0
5.291,252.94,250,0.0,0,0,-0.00688985265946386,0
5.305,252.94,250,0.0,0,0,-0.006893103528261169,0
5.326,252.94,250,0.0,0,0,-0.006897236122846581,0
5.348,252.94,250,0.0,0,0,-0.006904552645444845,0
5.37,252.94,250,0.0,0,0,-0.006911022279500932,0
5.384,252.94,250,0.0,0,0,-0.006916633178949326,0
5.392,252.94,250,0.0,0,0,-0.006920429667711232,0
5.4,252.94,250,0.0,0,0,-0.006922780305623988,0
5.409,252.94,250,0.0,0,0,-0.006925155406713464,0
5.417,252.94,250,0.0,0,0,-0.0069274970724582455,0
5.425,252.94,250,0.0,0,0,-0.006930132226228694,0
5.433,252.94,250,0.0,0,0,-0.0069324849669933075,0
5.441,252.94,250,0.0,0,0,-0.006934852217435811,0
5.455,252.94,250,0.0,0,0,-0.0069372094442844146,0
5.478,252.94,250,0.0,0,0,-0.006942486410856222,0
5.486,252.94,250,0.0,0,0,-0.006948085253953913,0
5.493,252.94,250,0.0,0,0,-0.00695041654562948,0
5.502,252.94,250,0.0,0,0,-0.006952866648435578,0
5.513,252.94,250,0.0,0,0,-0.006955216375112511,0
5.527,252.94,250,0.0,0,0,-0.006958450000524495,0
5.542,252.94,250,0.0,0,0,-0.006962566262960407,0
5.552,252.94,250,0.0,0,0,-0.006966977345228165,0
5.56,252.94,250,0.0,0,0,-0.00696991699194905,0
5.568,252.94,250,0.0,0,0,-0.006971977085828744,0
5.576,252.77,250,0.0,0,0,-0.006974619950056049,0
5.584,252.77,250,0.0,0,0,-0.003576835789442283,0
5.592,252.77,250,0.0,0,0,-0.0035790519590379946,0
5.6,252.59,250,0.0,0,0,-0.003581268194675656,0
5.605,252.59,250,0.0,0,0,1.665989375106841e-05,0
5.613,252.59,250,0.0,0,0,1.56239688395704e-05,0
5.617,252.59,250,0.0,0,0,1.3552304267812343e-05,0
5.625,252.59,250,0.0,0,0,1.2512303829113891e-05,0
5.633,252.59,250,0.0,0,0,1.0184869050897105e-05,0
5.641,252.59,250,0.0,0,0,8.113142728728706e-06,0
5.65,252.59,250,0.0,0,0,6.041107654494726e-06,0
5.658,252.59,250,0.0,0,0,3.969010829850406e-06,0
5.666,252.59,250,0.0,0,0,1.8973462580923472e-06,0
5.674,252.59,250,0.0,0,0,-1.7487406737265454e-07,0
5.678,252.59,250,0.0,0,0,-2.507001876900228e-06,0
5.686,252.59,250,0.0,0,0,-3.542371034698233e-06,0
5.695,252.59,250,0.0,0,0,-5.6139738560528896e-06,0
5.703,252.59,250,0.0,0,0,-7.685947179876529e-06,0
5.711,252.59,250,0.0,0,0,-9.774778366167247e-06,0
5.719,252.59,250,0.0,0,0,-1.2088875055389636e-05,0
5.723,252.59,250,0.0,0,0,-1.4160971880033957e-05,0
5.731,252.59,250,0.0,0,0,-1.5196835041121626e-05,0
5.74,252.59,250,0.0,0,0,-1.7268870115355606e-05,0
5.744,252.59,250,0.0,0,0,-1.934133744246891e-05,0
5.752,252.59,250,0.0,0,0,-2.0636120081019005e-05,0
5.76,252.59,250,0.0,0,0,-2.2708587408132308e-05,0
5.768,252.59,250,0.0,0,0,-2.4780004978249004e-05,0
5.773,252.59,250,0.0,0,0,-2.6852101802893324e-05,0
5.781,252.42,250,0.0,0,0,-2.7888335466456915e-05,0
5.785,252.24,250,0.0,0,0,0.003370176208734761,0
5.793,252.07,250,0.0,0,0,0.0069692798464296435,1
5.801,251.89,250,0.0,0,0,0.010367623917102949,0
