time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.34,0.0,250,0.0,0,0,0,0
2.347,0.0,250,0.0,0,0,5.04735808968544,0
2.362,0.0,250,0.0,0,0,5.0475309014320375,0
2.376,0.87,250,0.0,0,26,5.047905999422073,127
2.389,16.87,250,0.0,0,207,4.731593518843889,108
2.405,40.6,250,0.0,0,317,2.328382454664469,94
2.432,60.82,250,0.0,0,375,0.5880539349148279,77
2.458,130.6,250,0.0,0,388,-0.4835474581058024,8
2.474,182.98,250,0.0,0,364,-2.0285048383653166,15
2.493,222.18,250,0.0,0,290,-2.7997266218087673,47
2.514,247.5,250,0.0,0,194,-2.7318626688287257,80
2.535,262.96,250,0.0,0,80,-2.133201903496981,78
2.553,264.55,250,0.0,0,-33,-1.130182897904634,61
2.567,254.7,250,0.0,0,-104,0.13874127692556357,37
2.597,247.14,250,0.0,0,-114,1.153010386809826,15
2.619,229.57,250,0.0,0,-89,1.4193266791038517,10
2.632,222.01,250,0.0,0,-40,1.4829904932904245,30
2.657,220.78,250,0.0,0,9,1.0702020791795257,32
2.676,224.29,250,0.0,0,48,0.5308302454755307,27
2.699,234.31,250,0.0,0,78,0.011747583257675373,15
2.714,242.75,250,0.0,0,82,-0.5339474867649079,2
2.726,251.01,250,0.0,0,69,-0.7487806068489551,9
2.739,255.76,250,0.0,0,52,-0.7643385109188555,18
2.757,258.22,250,0.0,0,34,-0.6636613410732745,22
2.771,259.8,250,0.0,0,13,-0.5056765034868722,18
2.789,259.27,250,0.0,0,-5,-0.2955601482145789,13
2.807,257.16,250,0.0,0,-21,-0.0777788838384148,9
2.822,254.17,250,0.0,0,-28,0.14858354011940908,3
2.838,251.71,250,0.0,0,-26,0.28895555238938364,1
2.86,250.13,250,0.0,0,-24,0.3151301321887968,1
2.873,248.02,250,0.0,0,-13,0.32370789814066897,6
2.895,247.85,250,0.0,0,-8,0.2392900652501581,5
2.914,248.55,250,0.0,0,4,0.18513936821913732,5
2.928,249.78,250,0.0,0,11,0.033009979447364585,2
2.949,250.83,250,0.0,0,11,-0.07216664552021029,0
2.958,252.07,250,0.0,0,8,-0.09316813867974308,1
2.966,252.42,250,0.0,0,7,-0.08343700070571888,0
2.982,252.77,250,0.0,0,6,-0.07892792358350728,0
2.998,252.94,250,0.0,0,6,-0.07442136041355155,0
3.033,253.12,250,0.0,0,3,-0.0778302228827476,0
3.053,253.12,250,0.0,0,-2,-0.04690410699033747,0
3.068,253.12,250,0.0,0,-2,0.010644965662479307,0
3.083,253.12,250,0.0,0,-1,0.010639991951465512,0
3.101,253.12,250,0.0,0,-1,-0.0008766287741662007,0
3.109,253.12,250,0.0,0,-1,-0.0008809919199944463,0
3.124,253.12,250,0.0,0,-1,-0.0008835049967766684,0
3.139,253.12,250,0.0,0,-1,-0.0008891042990685424,0
3.158,253.12,250,0.0,0,0,-0.000893179568767638,0
3.184,253.12,250,0.0,0,0,-0.012410086831569758,0
3.2,253.12,250,0.0,0,0,-0.012417889316082092,0
3.213,253.12,250,0.0,0,0,-0.012422897914409724,0
3.236,253.12,250,0.0,0,0,-0.012428806962490171,0
3.245,253.12,250,0.0,0,0,-0.012434111842632385,0
3.253,253.12,250,0.0,0,0,-0.012436606917858209,0
3.271,253.12,250,0.0,0,0,-0.012439415532589045,0
3.288,253.12,250,0.0,0,0,-0.012445367129802785,0
3.309,253.12,250,0.0,0,0,-0.012451271417141044,0
3.328,253.12,250,0.0,0,0,-0.012458158277034843,0
3.344,253.12,250,0.0,0,0,-0.012463771340847099,0
3.355,253.12,250,0.0,0,0,-0.012468119163036431,0
3.375,253.12,250,0.0,0,0,-0.012472819949627005,0
3.387,253.12,250,0.0,0,0,-0.012478119548320857,0
3.396,253.12,250,0.0,0,0,-0.012481243041515433,0
3.419,253.12,250,0.0,0,0,-0.012486862205028613,0
3.442,253.12,250,0.0,0,0,-0.012492783898830497,0
3.457,253.12,250,0.0,0,0,-0.012498405665874561,0
3.476,253.12,250,0.0,0,0,-0.012503390832424244,0
3.489,253.12,250,0.0,0,0,-0.012508683290004811,0
3.507,253.12,250,0.0,0,0,-0.012514296576976856,0
3.523,253.12,250,0.0,0,0,-0.012519598184108811,0
3.531,253.12,250,0.0,0,0,-0.01252336117887505,0
3.549,253.12,250,0.0,0,0,-0.012527405131816945,0
3.569,253.12,250,0.0,0,0,-0.012532703317165453,0
3.58,253.12,250,0.0,0,0,-0.012538268773555836,0
3.6,253.12,250,0.0,0,0,-0.012542770873546681,0
3.609,253.12,250,0.0,0,0,-0.012547762511730273,0
3.617,253.12,250,0.0,0,0,-0.012550261975765309,0
3.625,253.12,250,0.0,0,0,-0.012553067615032276,0
3.634,253.12,250,0.0,0,0,-0.012555564549923022,0
3.657,253.12,250,0.0,0,0,-0.01255861023473747,0
3.673,253.12,250,0.0,0,0,-0.012565371083736496,0
3.691,253.12,250,0.0,0,0,-0.012570747449398116,0
3.708,253.12,250,0.0,0,0,-0.012577312736034463,0
3.716,253.12,250,0.0,0,0,-0.01258094176054008,0
3.732,253.12,250,0.0,0,0,-0.012583466218471596,0
3.753,253.12,250,0.0,0,0,-0.012589068570613933,0
3.769,253.12,250,0.0,0,0,-0.01259571702146537,0
3.796,253.12,250,0.0,0,0,-0.012602922627925943,0
3.806,253.12,250,0.0,0,0,-0.012609464482784341,0
3.818,253.12,250,0.0,0,0,-0.012611647506237104,0
3.834,253.12,250,0.0,0,0,-0.0126163076033593,0
3.847,253.12,250,0.0,0,0,-0.012621612781047897,0
3.865,253.12,250,0.0,0,0,-0.012625064616680219,0
3.888,253.12,250,0.0,0,0,-0.012631602454662397,0
3.903,253.12,250,0.0,0,0,-0.01263752385091789,0
3.917,253.12,250,0.0,0,0,-0.01264251653051384,0
3.93,253.12,250,0.0,0,0,-0.012646884213924486,0
3.949,253.12,250,0.0,0,0,-0.012650629132747726,0
3.97,253.12,250,0.0,0,0,-0.012656885715007858,0
3.985,253.12,250,0.0,0,0,-0.012663735381603314,0
3.998,253.12,250,0.0,0,0,-0.01266843296957023,0
4.021,253.12,250,0.0,0,0,-0.012671559512615276,0
4.031,253.12,250,0.0,0,0,-0.012679344590663978,0
4.046,253.12,250,0.0,0,0,-0.01268278392934806,0
4.059,253.12,250,0.0,0,0,-0.012687783378124304,0
4.076,253.12,250,0.0,0,0,-0.012690921971798011,0
4.084,253.12,250,0.0,0,0,-0.012696518968105384,0
4.098,253.12,250,0.0,0,0,-0.012698703404903477,0
4.11,253.12,250,0.0,0,0,-0.012703382991314002,0
4.123,253.12,250,0.0,0,0,-0.012706816751003332,0
4.136,253.12,250,0.0,0,0,-0.012710872828960482,0
4.151,253.12,250,0.0,0,0,-0.012715238578319611,0
4.162,253.12,250,0.0,0,0,-0.012719923743724881,0
4.174,253.12,250,0.0,0,0,-0.012723664496898712,0
4.188,253.12,250,0.0,0,0,-0.012727406737804474,0
4.201,253.12,250,0.0,0,0,-0.01273177390050894,0
4.219,253.12,250,0.0,0,0,-0.01273520773458487,0
4.227,253.12,250,0.0,0,0,-0.01274082533597952,0
4.237,253.12,250,0.0,0,0,-0.012743319816112576,0
4.251,253.12,250,0.0,0,0,-0.012746751567363795,0
4.265,253.12,250,0.0,0,0,-0.012751119771480614,0
4.277,253.12,250,0.0,0,0,-0.012755491620540675,0
4.293,253.12,250,0.0,0,0,-0.012758920173168244,0
4.307,253.12,250,0.0,0,0,-0.01276422334241873,0
4.319,253.12,250,0.0,0,0,-0.012768278899669708,0
4.33,253.12,250,0.0,0,0,-0.01277202240514761,0
4.345,253.12,250,0.0,0,0,-0.012775454900264799,0
4.364,253.12,250,0.0,0,0,-0.012781382396221223,0
4.38,253.12,250,0.0,0,0,-0.012786374852657378,0
4.4,253.12,250,0.0,0,0,-0.012791678245067661,0
4.416,253.12,250,0.0,0,0,-0.01279792039632803,0
4.432,253.12,250,0.0,0,0,-0.01280353658437735,0
4.44,253.12,250,0.0,0,0,-0.012807590430736607,0
4.449,253.12,250,0.0,0,0,-0.012809774421215121,0
4.461,253.12,250,0.0,0,0,-0.01281258415174491,0
4.474,253.12,250,0.0,0,0,-0.012816326615810461,0
4.485,253.12,250,0.0,0,0,-0.012820694522380896,0
4.506,253.12,250,0.0,0,0,-0.012825062726497714,0
4.514,253.12,250,0.0,0,0,-0.012830080548763341,0
4.527,253.12,250,0.0,0,0,-0.012832867442607941,0
4.545,253.12,250,0.0,0,0,-0.012837854691982335,0
4.566,253.12,250,0.0,0,0,-0.012842861505031652,0
4.592,253.12,250,0.0,0,0,-0.01285035461568839,0
4.6,253.12,250,0.0,0,0,-0.012857198182582921,0
4.612,253.12,250,0.0,0,0,-0.012859694596767494,0
4.622,253.12,250,0.0,0,0,-0.012863768750667644,0
4.634,253.12,250,0.0,0,0,-0.012866871638774938,0
4.641,253.12,250,0.0,0,0,-0.01287030227422721,0
4.661,253.12,250,0.0,0,0,-0.012874050094127724,0
4.678,253.12,250,0.0,0,0,-0.012879352370739047,0
4.695,253.12,250,0.0,0,0,-0.012884366324901649,0
4.709,253.12,250,0.0,0,0,-0.01288964635992057,0
4.737,253.12,250,0.0,0,0,-0.012895283896923133,0
4.749,253.12,250,0.0,0,0,-0.012902752534389564,0
4.764,253.12,250,0.0,0,0,-0.012906202064037385,0
4.789,253.12,250,0.0,0,0,-0.01291117659330375,0
4.807,253.12,250,0.0,0,0,-0.012918975209713052,0
4.822,253.12,250,0.0,0,0,-0.012925233577251505,0
4.839,253.12,250,0.0,0,0,-0.01293054373884208,0
4.846,253.12,250,0.0,0,0,-0.012934284194469521,0
4.854,253.12,250,0.0,0,0,-0.012936148694515294,0
4.862,253.12,250,0.0,0,0,-0.012938947862148352,0
4.87,253.12,250,0.0,0,0,-0.012941454839229649,0
4.879,253.12,250,0.0,0,0,-0.012943939723491733,0
4.887,253.12,250,0.0,0,0,-0.012946431302547516,0
