time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.71,0.0,1000,0.0,0,0,0,0
2.724,0.0,1000,0.0,0,0,-24,0
2.739,0.0,1000,0.0,0,0,-24,0
2.748,-12.12,1000,0.0,0,-304,-24,385
2.773,-55.01,1000,0.0,0,-673,-24,340
2.786,-182.46,1000,0.0,0,-1166,-24,281
2.809,-284.23,1000,0.0,0,-1413,-24,254
2.823,-460.19,1000,0.0,0,-1709,-24,217
2.838,-660.23,1000,0.0,0,-1967,-24,188
2.848,-849.19,1000,0.0,0,-2148,-24,162
2.858,-978.75,1000,0.0,0,-2253,-24,151
2.878,-1120.25,1000,0.0,0,-2354,-24,139
2.89,-1403.43,1000,0.0,0,-2522,-24,120
2.905,-1643.9,1000,0.0,0,-2637,-24,104
2.916,-1731.44,1000,0.0,0,-2683,-24,102
2.927,-2048.02,1000,0.0,0,-2805,-24,83
2.94,-2201.48,1000,0.0,0,-2859,-24,79
2.962,-2394.14,1000,0.0,0,-2915,-24,71
2.983,-2805.99,1000,0.0,0,-3014,-24,64
3.002,-3139.1,1000,0.0,0,-3089,-24,52
3.019,-3528.1,1000,0.0,0,-3150,-24,46
3.044,-3839.76,1000,0.0,0,-3201,-24,42
3.059,-4264.8,1000,0.0,0,-3250,-24,42
3.07,-4647.3,1000,0.0,0,-3303,-24,34
3.084,-4883.55,1000,0.0,0,-3324,-24,31
3.1,-5124.55,1000,0.0,0,-3355,-24,30
3.115,-5511.62,1000,0.0,0,-3379,-24,27
3.128,-5746.64,1000,0.0,0,-3414,-24,23
3.142,-6041.77,1000,0.0,0,-3424,-24,24
3.159,-6378.39,1000,0.0,0,-3446,-24,18
3.173,-6642.42,1000,0.0,0,-3461,-24,17
3.181,-7004.88,1000,0.0,0,-3477,-24,15
3.196,-7152.01,1000,0.0,0,-3490,-24,17
3.208,-7460.68,1000,0.0,0,-3503,-24,13
3.221,-7738.06,1000,0.0,0,-3505,-24,10
3.24,-7981.87,1000,0.0,0,-3524,-24,10
3.252,-8406.38,1000,0.0,0,-3527,-24,12
3.267,-8616.97,1000,0.0,0,-3532,-24,9
3.279,-8898.04,1000,0.0,0,-3540,-24,7
3.293,-9207.07,1000,0.0,0,-3553,-24,7
3.311,-9492.01,1000,0.0,0,-3545,-24,10
3.332,-9887.16,1000,0.0,0,-3545,-24,6
3.347,-10112.34,1000,0.0,0,-3567,-24,5
3.363,-10649.35,1000,0.0,0,-3567,-24,4
3.384,-10994.58,1000,0.0,0,-3575,-24,3
3.409,-11451.62,1000,0.0,0,-3578,-24,7
3.424,-11896.69,1000,0.0,0,-3583,-24,2
3.443,-12274.1,1000,0.0,0,-3589,-24,2
3.456,-12663.98,1000,0.0,0,-3591,-24,3
3.47,-13063.18,1000,0.0,0,-3586,-24,6
3.482,-13202.75,1000,0.0,0,-3580,-24,2
3.497,-13556.42,1000,0.0,0,-3583,-24,2
3.518,-13810.07,1000,0.0,0,-3580,-24,5
3.536,-14246.19,1000,0.0,0,-3583,-24,2
3.548,-14685.64,1000,0.0,0,-3591,-24,6
3.561,-15006.62,1000,0.0,0,-3589,-24,3
3.573,-15214.57,1000,0.0,0,-3591,-24,4
3.591,-15503.37,1000,0.0,0,-3591,-24,1
3.6,-15966.73,1000,0.0,0,-3591,-24,5
3.612,-16096.81,1000,0.0,0,-3589,-24,2
3.625,-16286.48,1000,0.0,0,-3589,-24,3
3.638,-16653.69,1000,0.0,0,-3591,-24,4
3.653,-16933.0,1000,0.0,0,-3591,-24,0
3.672,-17171.19,1000,0.0,0,-3594,-24,1
3.69,-17628.57,1000,0.0,0,-3594,-24,1
3.707,-17967.12,1000,0.0,0,-3591,-24,4
3.728,-18375.11,1000,0.0,0,-3589,-24,0
3.739,-18886.81,1000,0.0,0,-3586,-24,2
3.754,-19129.92,1000,0.0,0,-3597,-24,2
3.768,-19280.74,1000,0.0,0,-3591,-24,1
3.782,-19700.33,1000,0.0,0,-3597,-24,2
3.797,-20014.62,1000,0.0,0,-3586,-24,1
3.819,-20352.48,1000,0.0,0,-3597,-24,1
3.831,-20711.42,1000,0.0,0,-3594,-24,0
3.843,-21103.06,1000,0.0,0,-3591,-24,1
3.857,-21330.0,1000,0.0,0,-3591,-24,2
3.879,-21608.43,1000,0.0,0,-3605,-24,1
3.895,-22101.85,1000,0.0,0,-3597,-24,4
3.909,-22308.75,1000,0.0,0,-3594,-24,1
3.92,-22765.6,1000,0.0,0,-3597,-24,2
3.933,-23002.91,1000,0.0,0,-3591,-24,4
3.952,-23269.57,1000,0.0,0,-3594,-24,1
3.96,-23683.53,1000,0.0,0,-3594,-24,5
3.968,-23867.05,1000,0.0,0,-3591,-24,5
3.976,-24052.32,1000,0.0,0,-3586,-24,4
3.99,-24234.6,1000,0.0,0,-3591,-24,4
4.002,-24408.1,1000,0.0,0,-3597,-24,6
4.014,-24753.16,1000,0.0,0,-3594,-24,3
4.03,-25005.23,1000,0.0,0,-3594,-24,2
4.046,-25385.09,1000,0.0,0,-3597,-24,0
4.057,-25700.62,1000,0.0,0,-3591,-24,4
4.068,-25954.8,1000,0.0,0,-3594,-24,0
4.084,-26221.81,1000,0.0,0,-3589,-24,5
4.1,-26426.6,1000,0.0,0,-3594,-24,3
4.107,-26882.4,1000,0.0,0,-3591,-24,1
