time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.598,0.0,0,0.0,0,0,0,0
2.604,0.0,0,0.0,0,0,8.7,0
2.615,0.0,0,0.0,0,0,8.7,0
2.621,3.33,0,0.0,0,119,8.7,221
2.635,14.06,0,0.0,0,256,8.7,205
2.65,26.19,0,0.0,0,352,8.7,194
2.66,74.35,0,0.0,0,570,8.7,166
2.672,119.17,0,0.0,0,700,8.7,151
2.686,160.83,0,0.0,0,793,8.7,145
2.697,251.89,0,0.0,0,955,8.7,119
2.706,299.53,0,0.0,0,1019,8.7,112
2.714,377.57,0,0.0,0,1110,8.7,102
2.722,436.46,0,0.0,0,1167,8.7,93
2.727,508.18,0,0.0,0,1230,8.7,85
2.742,547.03,0,0.0,0,1260,8.7,83
2.748,602.75,0,0.0,0,1301,8.7,77
2.762,706.99,0,0.0,0,1369,8.7,69
2.768,801.56,0,0.0,0,1418,8.7,61
2.782,884.35,0,0.0,0,1458,8.7,57
2.798,941.48,0,0.0,0,1484,8.7,56
2.814,1112.34,0,0.0,0,1554,8.7,48
2.822,1284.25,0,0.0,0,1602,8.7,41
2.829,1370.56,0,0.0,0,1629,8.7,38
2.84,1427.34,0,0.0,0,1643,8.7,36
2.845,1510.48,0,0.0,0,1665,8.7,34
2.858,1610.85,0,0.0,0,1685,8.7,33
2.866,1743.75,0,0.0,0,1717,8.7,32
2.87,1810.89,0,0.0,0,1731,8.7,31
2.874,1873.82,0,0.0,0,1741,8.7,29
2.887,1920.93,0,0.0,0,1753,8.7,29
2.896,1960.48,0,0.0,0,1757,8.7,28
2.907,2112.5299999999997,0,0.0,0,1787,8.7,26
2.913,2198.49,0,0.0,0,1800,8.7,26
2.921,2319.08,0,0.0,0,1814,8.7,23
2.935,2389.21,0,0.0,0,1828,8.7,24
2.951,2470.25,0,0.0,0,1843,8.7,21
2.961,2699.82,0,0.0,0,1869,8.7,19
2.968,2825.15,0,0.0,0,1887,8.7,16
2.974,2944.51,0,0.0,0,1897,8.7,16
2.982,2998.3,0,0.0,0,1896,8.7,15
2.989,3075.29,0,0.0,0,1902,8.7,15
2.994,3160.19,0,0.0,0,1918,8.7,13
3.002,3234.55,0,0.0,0,1918,8.7,12
3.009,3307.32,0,0.0,0,1921,8.7,12
3.019,3387.65,0,0.0,0,1928,8.7,10
3.026,3474.84,0,0.0,0,1935,8.7,12
3.038,3587.34,0,0.0,0,1938,8.7,9
3.046,3724.62,0,0.0,0,1943,8.7,9
3.05,3813.22,0,0.0,0,1956,8.7,10
3.054,3895.48,0,0.0,0,1955,8.7,8
3.058,3948.04,0,0.0,0,1957,8.7,8
3.062,3995.5,0,0.0,0,1962,8.7,9
3.074,4042.61,0,0.0,0,1961,8.7,7
3.085,4091.13,0,0.0,0,1965,8.7,7
3.093,4288.35,0,0.0,0,1975,8.7,5
3.102,4373.96,0,0.0,0,1973,8.7,8
3.11,4464.31,0,0.0,0,1975,8.7,5
3.115,4571.36,0,0.0,0,1979,8.7,5
3.127,4668.57,0,0.0,0,1986,8.7,5
3.136,4784.23,0,0.0,0,1984,8.7,5
