time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.315,0.0,250,0.0,0,0,0,0
2.325,0.0,250,0.0,0,0,5.0465034484863285,0
2.338,0.0,250,0.0,0,0,5.046753519773484,0
2.356,1.9300000000000002,250,0.0,0,59,5.047129702568054,122
2.376,24.6,250,0.0,0,244,4.566565616769076,102
2.405,57.65,250,0.0,0,364,2.726157081054926,88
2.417,141.15,250,0.0,0,508,1.1655868471269608,56
2.456,178.24,250,0.0,0,518,-1.5842290892894269,7
2.471,259.98,250,0.0,0,479,-2.400772794287443,17
2.488,321.5,250,0.0,0,328,-3.743089229399443,77
2.515,348.57,250,0.0,0,215,-3.8410869781916137,83
2.537,365.27,250,0.0,0,48,-3.535290407961607,101
2.562,359.12,250,0.0,0,-113,-2.617044123742103,84
2.588,335.03,250,0.0,0,-226,-1.2868166099863056,63
2.61,294.78,250,0.0,0,-286,0.042207326088667306,28
2.634,245.03,250,0.0,0,-287,1.297131238703013,0
2.652,207.59,250,0.0,0,-230,2.29964267468071,27
2.665,187.55,250,0.0,0,-164,2.6210020019097326,49
2.68,177.71,250,0.0,0,-103,2.526895665653467,65
2.698,172.44,250,0.0,0,-47,2.2663185738756657,73
2.706,175.42,250,0.0,0,64,1.9518271666481497,51
2.714,178.41,250,0.0,0,83,1.059786856551886,41
2.733,183.51,250,0.0,0,105,0.8575440680751802,31
2.747,188.26,250,0.0,0,111,0.5906837234156135,10
2.76,205.13,250,0.0,0,122,0.4507701752307416,4
2.783,214.62,250,0.0,0,121,0.030932987607956097,0
2.803,228.51,250,0.0,0,118,-0.1512962617383004,1
2.817,240.82,250,0.0,0,107,-0.40655112883615474,7
2.833,251.71,250,0.0,0,90,-0.5702373591775892,11
2.841,260.5,250,0.0,0,63,-0.6605397523517609,16
2.859,262.79,250,0.0,0,54,-0.6338481539959907,19
2.873,265.07,250,0.0,0,42,-0.6121724593334202,19
2.888,267.89,250,0.0,0,19,-0.5677950598206518,16
2.909,267.71,250,0.0,0,-5,-0.45172368089294407,13
2.925,265.78,250,0.0,0,-17,-0.2681573291430469,10
2.939,263.49,250,0.0,0,-28,-0.13958260729217475,6
2.962,260.5,250,0.0,0,-30,-0.011306872737407908,2
2.972,256.46,250,0.0,0,-27,0.06347213003635405,1
2.981,254.53,250,0.0,0,-24,0.12176696287298241,2
2.989,253.65,250,0.0,0,-22,0.1378633401076793,1
3.008,252.59,250,0.0,0,-20,0.14046004829692826,1
3.023,251.01,250,0.0,0,-16,0.146654094692707,0
3.039,249.78,250,0.0,0,-12,0.1482528827805521,0
3.06,249.25,250,0.0,0,-9,0.14285327888298033,0
3.077,248.55,250,0.0,0,-6,0.13095477859544755,0
3.095,248.37,250,0.0,0,-3,0.12245709967184043,0
3.116,248.37,250,0.0,0,-2,0.10356052432799329,0
3.124,248.37,250,0.0,0,-1,0.09606329773092259,0
3.132,248.37,250,0.0,0,-1,0.0885646068828105,0
3.158,248.37,250,0.0,0,-1,0.08856720730996122,0
3.174,248.37,250,0.0,0,-1,0.0885709535510539,0
3.195,248.37,250,0.0,0,0,0.08857290929269782,0
3.217,248.37,250,0.0,0,0,0.08107634385871877,0
3.238,248.37,250,0.0,0,0,0.08108040779852857,0
3.261,248.37,250,0.0,0,0,0.08108334143042555,0
3.272,248.37,250,0.0,0,0,0.08108709039187421,0
3.289,248.37,250,0.0,0,0,0.08108855744099608,0
3.305,248.37,250,0.0,0,0,0.08109165631508818,0
3.325,248.37,250,0.0,0,0,0.08109475305175771,0
3.351,248.37,250,0.0,0,0,0.08109850030326833,0
3.374,248.37,250,0.0,0,0,0.08110192907881728,0
