time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
2.485,0.0,250,0.0,0,0,0,0
2.494,0.0,250,0.0,0,0,5.050829583406449,0
2.511,0.0,250,0.0,0,0,5.051034510135651,0
2.531,1.75,250,0.0,0,54,5.051533889770508,124
2.544,27.07,250,0.0,0,265,4.39549044256568,109
2.573,62.92,250,0.0,0,383,1.4607754286944872,86
2.591,133.41,250,0.0,0,491,-0.6138840234749315,53
2.62,182.46,250,0.0,0,476,-3.266508183401822,13
2.639,256.81,250,0.0,0,336,-4.074688920526266,56
2.658,282.48,250,0.0,0,210,-3.950303912643432,109
2.683,296.89,250,0.0,0,-21,-3.0135118655738835,106
2.701,287.75,250,0.0,0,-138,-0.6429909735934732,85
2.717,274.74,250,0.0,0,-190,0.8863958771224021,52
2.727,247.32,250,0.0,0,-186,1.7450862661848068,1
2.755,235.72,250,0.0,0,-151,2.24745084613514,38
2.779,221.3,250,0.0,0,-69,2.0766321383132933,48
2.794,219.37,250,0.0,0,20,1.4212810680618284,47
2.815,224.82,250,0.0,0,76,0.435546098017931,38
2.83,237.48,250,0.0,0,110,-0.3179618358695505,19
2.851,249.08,250,0.0,0,109,-0.9624880574052332,0
2.869,258.04,250,0.0,0,90,-1.182976033617735,16
2.892,265.07,250,0.0,0,53,-1.14350167061019,30
2.909,267.71,250,0.0,0,-7,-0.858265979502201,29
2.926,264.72,250,0.0,0,-37,-0.22049960199570615,22
2.943,259.27,250,0.0,0,-57,0.18457667188429774,13
2.957,254.0,250,0.0,0,-58,0.5237615735323432,0
2.965,248.55,250,0.0,0,-50,0.6406672462351322,5
2.982,246.62,250,0.0,0,-43,0.6575884061164854,15
2.997,244.86,250,0.0,0,-30,0.6156248966321943,17
3.008,243.45,250,0.0,0,-12,0.501201551187515,14
3.025,244.16,250,0.0,0,5,0.3222300693182948,11
3.048,246.09,250,0.0,0,22,0.11237057846784598,7
3.064,248.55,250,0.0,0,25,-0.12189042620086676,3
3.081,251.71,250,0.0,0,23,-0.2056181063690188,2
3.096,253.65,250,0.0,0,20,-0.24580051210021986,1
3.105,255.23,250,0.0,0,11,-0.25007598087286964,5
3.113,255.41,250,0.0,0,11,-0.1780901607041357,5
3.133,255.58,250,0.0,0,6,-0.18169500497317306,5
3.15,255.41,250,0.0,0,-4,-0.12755672332119966,2
3.162,255.05,250,0.0,0,-4,-0.009066498794793994,2
3.187,254.7,250,0.0,0,-3,-0.001871530007362572,0
3.204,254.53,250,0.0,0,-3,-0.006395175491809596,0
3.222,254.53,250,0.0,0,-2,-0.0030014863591194194,0
3.24,254.53,250,0.0,0,-2,-0.014521031178712847,0
